openalex_id,title,authors,publication_year,doi,abstract,cited_by_count,source_name,landing_page_url,keyword,retrieved_at,run_id,baseline_preliminary_score,title_relevance_score,abstract_relevance_score,combined_relevance_score,stage1_relevance_level,stage2_ranking_score,old_rank,new_rank
https://openalex.org/W2623459029,Photometric redshift estimation via deep learning,Antonio D’Isanto; Kai Lars Polsterer,2017,10.1051/0004-6361/201731326,"Context. The need to analyze the available large synoptic multi-band surveys drives the development of new data-analysis methods. Photometric redshift estimation is one field of application where such new methods improved the results, substantially. Up to now, the vast majority of applied redshift estimation methods have utilized photometric features. Aims. We aim to develop a method to derive probabilistic photometric redshift directly from multi-band imaging data, rendering pre-classification of objects and feature extraction obsolete. Methods. A modified version of a deep convolutional network was combined with a mixture density network. The estimates are expressed as Gaussian mixture models representing the probability density functions (PDFs) in the redshift space. In addition to the traditional scores, the continuous ranked probability score (CRPS) and the probability integral transform (PIT) were applied as performance criteria. We have adopted a feature based random forest and a plain mixture density network to compare performances on experiments with data from SDSS (DR9). Results. We show that the proposed method is able to predict redshift PDFs independently from the type of source, for example galaxies, quasars or stars. Thereby the prediction performance is better than both presented reference methods and is comparable to results from the literature. Conclusions. The presented method is extremely general and allows us to solve of any kind of probabilistic regression problems based on imaging data, for example estimating metallicity or star formation rate of galaxies. This kind of methodology is tremendously important for the next generation of surveys.",162,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201731326,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4159,0.2263,0.0424,0.1712,medium,0.2822,44,16
https://openalex.org/W3009147880,Accurate Machine-learning Atmospheric Retrieval via a Neural-network Surrogate Model for Radiative Transfer,Michael D. Himes; Joseph Harrington; Adam D. Cobb; Atılım Güneş Baydin; Frank Soboczenski; Molly D. O’Beirne; Simone Zorzan; David Wright; Zacchaeus Scheffer; Shawn Domagal‐Goldman; Giada Arney,2022,10.3847/psj/abe3fd,"Abstract Atmospheric retrieval determines the properties of an atmosphere based on its measured spectrum. The low signal-to-noise ratios of exoplanet observations require a Bayesian approach to determine posterior probability distributions of each model parameter, given observed spectra. This inference is computationally expensive, as it requires many executions of a costly radiative transfer (RT) simulation for each set of sampled model parameters. Machine learning (ML) has recently been shown to provide a significant reduction in runtime for retrievals, mainly by training inverse ML models that predict parameter distributions, given observed spectra, albeit with reduced posterior accuracy. Here we present a novel approach to retrieval by training a forward ML surrogate model that predicts spectra given model parameters, providing a fast approximate RT simulation that can be used in a conventional Bayesian retrieval framework without significant loss of accuracy. We demonstrate our method on the emission spectrum of HD 189733 b and find good agreement with a traditional retrieval from the Bayesian Atmospheric Radiative Transfer (BART) code (Bhattacharyya coefficients of 0.9843–0.9972, with a mean of 0.9925, between 1D marginalized posteriors). This accuracy comes while still offering significant speed enhancements over traditional RT, albeit not as much as ML methods with lower posterior accuracy. Our method is ∼9× faster per parallel chain than BART when run on an AMD EPYC 7402P central processing unit (CPU). Neural-network computation using an NVIDIA Titan Xp graphics processing unit is 90×–180× faster per chain than BART on that CPU.",40,The Planetary Science Journal,https://doi.org/10.3847/psj/abe3fd,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.5265,0.095,0.0867,0.0925,medium,0.2778,7,17
https://openalex.org/W2907474932,Star formation rates and stellar masses from machine learning,V. Bonjean; N. Aghanim; P. Salomé; A. Beelen; M. Douspis; E. Soubrié,2019,10.1051/0004-6361/201833972,"Star-formation activity is a key property to probe the structure formation and hence characterise the large-scale structures of the universe. This information can be deduced from the star formation rate (SFR) and the stellar mass ( M ⋆ ), both of which, but especially the SFR, are very complex to estimate. Determining these quantities from UV, optical, or IR luminosities relies on complex modeling and on priors on galaxy types. We propose a method based on the machine-learning algorithm Random Forest to estimate the SFR and the M ⋆ of galaxies at redshifts in the range 0.01 &lt; z &lt; 0.3, independent of their type. The machine-learning algorithm takes as inputs the redshift, WISE luminosities, and WISE colours in near-IR, and is trained on spectra-extracted SFR and M ⋆ from the SDSS MPA-JHU DR8 catalogue as outputs. We show that our algorithm can accurately estimate SFR and M ⋆ with scatters of σ SFR = 0.38 dex and σ M ⋆ = 0.16 dex for SFR and stellar mass, respectively, and that it is unbiased with respect to redshift or galaxy type. The full-sky coverage of the WISE satellite allows us to characterise the star-formation activity of all galaxies outside the Galactic mask with spectroscopic redshifts in the range 0.01 &lt; z &lt; 0.3. The method can also be applied to photometric-redshift catalogues, with best scatters of σ SFR = 0.42 dex and σ M ⋆ = 0.24 dex obtained in the redshift range 0.1 &lt; z &lt; 0.3.",53,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833972,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.523,0.2052,0.0565,0.1606,medium,0.2756,10,18
https://openalex.org/W4396945058,Using autoencoders and deep transfer learning to determine the stellar parameters of 286 CARMENES M dwarfs,P. Mas-Buitrago; Ana González‐Marcos; E. Solano; V. M. Passegger; M. Cortés‐Contreras; Joaquín Ordieres‐Meré; A. Bello-García; J. A. Caballero; A. Schweitzer; H. M. Tabernero; D. Montes; C. Cifuentes,2024,10.1051/0004-6361/202449865,"Context . Deep learning (DL) techniques are a promising approach among the set of methods used in the ever-challenging determination of stellar parameters in M dwarfs. In this context, transfer learning could play an important role in mitigating uncertainties in the results due to the synthetic gap (i.e. difference in feature distributions between observed and synthetic data). Aims . We propose a feature-based deep transfer learning (DTL) approach based on autoencoders to determine stellar parameters from high-resolution spectra. Using this methodology, we provide new estimations for the effective temperature, surface gravity, metallicity, and projected rotational velocity for 286 M dwarfs observed by the CARMENES survey. Methods . Using autoencoder architectures, we projected synthetic PHOENIX-ACES spectra and observed CARMENES spectra onto a new feature space of lower dimensionality in which the differences between the two domains are reduced. We used this low-dimensional new feature space as input for a convolutional neural network to obtain the stellar parameter determinations. Results . We performed an extensive analysis of our estimated stellar parameters, ranging from 3050 to 4300 K, 4.7 to 5.1 dex, and −0.53 to 0.25 dex for T eff , log 𝑔, and [Fe/H], respectively. Our results are broadly consistent with those of recent studies using CARMENES data, with a systematic deviation in our T eff scale towards hotter values for estimations above 3750 K. Furthermore, our methodology mitigates the deviations in metallicity found in previous DL techniques due to the synthetic gap. Conclusions . We consolidated a DTL-based methodology to determine stellar parameters in M dwarfs from synthetic spectra, with no need for high-quality measurements involved in the knowledge transfer. These results suggest the great potential of DTL to mitigate the differences in feature distributions between the observations and the PHOENIX-ACES spectra.",14,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202449865,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.5304,0.0739,0.1095,0.0846,medium,0.2746,6,19
https://openalex.org/W3118558754,mirkwood: Fast and Accurate SED Modeling Using Machine Learning,Sankalp Gilda; Sidney Lower; Desika Narayanan,2021,10.3847/1538-4357/ac0058,"Abstract Traditional spectral energy distribution (SED) fitting codes used to derive galaxy physical properties are often uncertain at the factor of a few level owing to uncertainties in galaxy star formation histories and dust attenuation curves. Beyond this, Bayesian fitting (which is typically used in SED fitting software) is an intrinsically compute-intensive task, often requiring access to expensive hardware for long periods of time. To overcome these shortcomings, we have developed mirkwood : a user-friendly tool comprising an ensemble of supervised machine-learning-based models capable of nonlinearly mapping galaxy fluxes to their properties. By stacking multiple models, we marginalize against any individual model’s poor performance in a given region of the parameter space. We demonstrate mirkwood 's significantly improved performance over traditional techniques by training it on a combined data set of mock photometry of z = 0 galaxies from the Simba , Eagle, and IllustrisTNG cosmological simulations, and comparing the derived results with those obtained from traditional SED fitting techniques. mirkwood is also able to account for uncertainties arising both from intrinsic noise in observations, and from finite training data and incorrect modeling assumptions. To increase the added value to the observational community, we use Shapley value explanations to fairly evaluate the relative importance of different bands to understand why particular predictions were reached. We envisage mirkwood to be an evolving, open-source framework that will provide highly accurate physical properties from observations of galaxies as compared to traditional SED fitting.",33,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ac0058,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4798,0.1212,0.0462,0.0987,medium,0.2638,20,20
https://openalex.org/W4286669192,The stellar parameters and elemental abundances from low-resolution spectra – I. 1.2 million giants from LAMOST DR8,Zhuohan Li; Gang Zhao; Yuqin Chen; Xilong Liang; Jingkun Zhao,2022,10.1093/mnras/stac1959,"ABSTRACT As a typical data-driven method, deep learning becomes a natural choice for analysing astronomical data. In this study, we built a deep convolutional neural network (NN) to estimate basic stellar parameters $T\rm {_{eff}}$, log g, metallicity ([M/H] and [Fe/H]) and [α/M] along with nine individual elemental abundances ([C/Fe], [N/Fe], [O/Fe], [Mg/Fe], [Al/Fe], [Si/Fe], [Ca/Fe], [Mn/Fe], and [Ni/Fe]). The NN is trained using common stars between the APOGEE survey and the LAMOST survey. We used low-resolution spectra from LAMOST survey as input, and measurements from APOGEE as labels. For stellar spectra with the signal-to-noise ratio in g band larger than 10 in the test set, the mean absolute error (MAE) is 29 K for $T\rm {_{eff}}$, 0.07 dex for log g, 0.03 dex for both [Fe/H] and [M/H], and 0.02 dex for [α/M]. The MAE of most elements is between 0.02 and 0.04 dex. The trained NN was applied to 1210 145 giants, including sub-giants, from LAMOST DR8 within the range of stellar parameters 3500 K &amp;lt; $T\rm {_{eff}}$ &amp;lt; 5500 K, 0.0 dex &amp;lt; log g &amp;lt; 4.0 dex, −2.5 dex &amp;lt; [Fe/H] &amp;lt; 0.5 dex. The distribution of our results in the chemical spaces is highly consistent with APOGEE labels and stellar parameters show consistency with external high-resolution measurements from GALAH. The results in this study allow us to further studies based on LAMOST data and deepen our understanding of the accretion and evolution history of the Milky Way. The electronic version of the value added catalog is available at http://www.lamost.org/dr8/v1.1/doc/vac.",24,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stac1959,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4887,0.1035,0.0403,0.0846,medium,0.2628,17,21
https://openalex.org/W2977076818,Galaxy morphological classification in deep-wide surveys via unsupervised machine learning,Garreth Martin; Sugata Kaviraj; Anne M. Hocking; S. Read; J. E. Geach,2019,10.1093/mnras/stz3006,"ABSTRACT Galaxy morphology is a fundamental quantity, which is essential not only for the full spectrum of galaxy-evolution studies, but also for a plethora of science in observational cosmology (e.g. as a prior for photometric-redshift measurements and as contextual data for transient light-curve classifications). While a rich literature exists on morphological-classification techniques, the unprecedented data volumes, coupled, in some cases, with the short cadences of forthcoming ‘Big-Data’ surveys (e.g. from the LSST), present novel challenges for this field. Large data volumes make such data sets intractable for visual inspection (even via massively distributed platforms like Galaxy Zoo), while short cadences make it difficult to employ techniques like supervised machine learning, since it may be impractical to repeatedly produce training sets on short time-scales. Unsupervised machine learning, which does not require training sets, is ideally suited to the morphological analysis of new and forthcoming surveys. Here, we employ an algorithm that performs clustering of graph representations, in order to group image patches with similar visual properties and objects constructed from those patches, like galaxies. We implement the algorithm on the Hyper-Suprime-Cam Subaru-Strategic-Program Ultra-Deep survey, to autonomously reduce the galaxy population to a small number (160) of ‘morphological clusters’, populated by galaxies with similar morphologies, which are then benchmarked using visual inspection. The morphological classifications (which we release publicly) exhibit a high level of purity, and reproduce known trends in key galaxy properties as a function of morphological type at z &amp;lt; 1 (e.g. stellar-mass functions, rest-frame colours, and the position of galaxies on the star-formation main sequence). Our study demonstrates the power of unsupervised machine learning in performing accurate morphological analysis, which will become indispensable in this new era of deep-wide surveys.",84,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3006,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4726,0.1038,0.0647,0.0921,medium,0.259,23,22
https://openalex.org/W2949389789,Information-rich localization microscopy through machine learning,Taehwan Kim; Seonah Moon; Ke Xu,2019,10.1038/s41467-019-10036-z,"Recent years have witnessed the development of single-molecule localization microscopy as a generic tool for sampling diverse biologically relevant information at the super-resolution level. While current approaches often rely on the target-specific alteration of the point spread function to encode the multidimensional contents of single fluorophores, the details of the point spread function in an unmodified microscope already contain rich information. Here we introduce a data-driven approach in which artificial neural networks are trained to make a direct link between an experimental point spread function image and its underlying, multidimensional parameters, and compare results with alternative approaches based on maximum likelihood estimation. To demonstrate this concept in real systems, we decipher in fixed cells both the colors and the axial positions of single molecules in regular localization microscopy data.",55,Nature Communications,https://doi.org/10.1038/s41467-019-10036-z,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4176,0.1249,0.0304,0.0966,medium,0.2508,43,23
https://openalex.org/W4213268716,Deep learning application for stellar parameters determination: I-constraining the hyperparameters,M. Gebran; Kathleen Connick; Hikmat Farhat; F. Paletou; Ian Bentley,2022,10.1515/astro-2022-0007,"Abstract Machine learning is an efficient method for analysing and interpreting the increasing amount of astronomical data that are available. In this study, we show a pedagogical approach that should benefit anyone willing to experiment with deep learning techniques in the context of stellar parameter determination. Using the convolutional neural network architecture, we give a step-by-step overview of how to select the optimal parameters for deriving the most accurate values for the stellar parameters of stars: <m:math xmlns:m=""http://www.w3.org/1998/Math/MathML""> <m:msub> <m:mrow> <m:mi>T</m:mi> </m:mrow> <m:mrow> <m:mi mathvariant=""normal"">eff</m:mi> </m:mrow> </m:msub> </m:math> {T}_{{\rm{eff}}} , <m:math xmlns:m=""http://www.w3.org/1998/Math/MathML""> <m:mi>log</m:mi> <m:mi>g</m:mi> </m:math> \log g , [M/H], and <m:math xmlns:m=""http://www.w3.org/1998/Math/MathML""> <m:msub> <m:mrow> <m:mi>v</m:mi> </m:mrow> <m:mrow> <m:mi>e</m:mi> </m:mrow> </m:msub> <m:mi>sin</m:mi> <m:mi>i</m:mi> </m:math> {v}_{e}\sin i . Synthetic spectra with random noise were used to constrain this method and to mimic the observations. We found that each stellar parameter requires a different combination of network hyperparameters and the maximum accuracy reached depends on this combination as well as the signal-to-noise ratio of the observations, and the architecture of the network. We also show that this technique can be applied to other spectral-types in different wavelength ranges after the technique has been optimized.",13,Open Astronomy,https://doi.org/10.1515/astro-2022-0007,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.5079,0.0962,0.0468,0.0814,medium,0.2476,14,24
https://openalex.org/W2923111827,Learning the relationship between galaxies spectra and their star formation histories using convolutional neural networks and cosmological simulations,Christopher C. Lovell; Viviana Acquaviva; P. Thomas; Kartheik G. Iyer; Eric Gawiser; Stephen M. Wilkins,2019,10.1093/mnras/stz2851,"ABSTRACT We present a new method for inferring galaxy star formation histories (SFH) using machine learning methods coupled with two cosmological hydrodynamic simulations. We train convolutional neural networks to learn the relationship between synthetic galaxy spectra and high-resolution SFHs from the eagle and Illustris models. To evaluate our SFH reconstruction we use Symmetric Mean Absolute Percentage Error (SMAPE), which acts as a true percentage error in the low error regime. On dust-attenuated spectra we achieve high test accuracy (median SMAPE = 10.5 per cent). Including the effects of simulated observational noise increases the error (12.5 per cent), however this is alleviated by including multiple realizations of the noise, which increases the training set size and reduces overfitting (10.9 per cent). We also make estimates for the observational and modelling errors. To further evaluate the generalization properties we apply models trained on one simulation to spectra from the other, which leads to only a small increase in the error (median SMAPE $\sim 15{\,{\rm {per\, cent}}}$). We apply each trained model to SDSS DR7 spectra, and find smoother histories than in the $\textsf{vespa}$ catalogue. This new approach complements the results of existing spectral energy distribution fitting techniques, providing SFHs directly motivated by the results of the latest cosmological simulations.",47,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2851,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4521,0.1085,0.0593,0.0937,medium,0.246,29,25
https://openalex.org/W2808054733,Empirical Relations for the Accurate Estimation of Stellar Masses and Radii,Andy Moya; Federico Zuccarino; William J. Chaplin; Guy R. Davies,2018,10.3847/1538-4365/aacdae,"Abstract In this work, we have taken advantage of the most recent accurate stellar characterizations carried out using asteroseismology, eclipsing binaries and interferometry to evaluate a comprehensive set of empirical relations for the estimation of stellar masses and radii. We have gathered a total of 934 stars—of which around two-thirds are on the main sequence—that are characterized with different levels of precision, most of them having estimates of M , R , T eff , L , g , ρ, and [Fe/H]. We have deliberately used a heterogeneous sample (in terms of characterizing techniques and spectroscopic types) to reduce the influence of possible biases coming from the observation, reduction, and analysis methods used to obtain the stellar parameters. We have studied a total of 576 linear combinations of T eff , L , g , ρ, and [Fe/H] (and their logarithms) to be used as independent variables to estimate M or R . We have used an error-in-variables linear regression algorithm to extract the relations and to ensure the fair treatment of the uncertainties. We present a total of 38 new or revised relations that have an adj- R 2 regression statistic higher than 0.85, and a relative accuracy and precision better than 10% for almost all the cases. The relations cover almost all the possible combinations of observables, ensuring that, whatever list of observables is available, there is at least one relation for estimating the stellar mass and radius.",33,The Astrophysical Journal Supplement Series,https://doi.org/10.3847/1538-4365/aacdae,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3998,0.1611,0.0488,0.1274,medium,0.2392,50,26
https://openalex.org/W2107414671,The ilium forward modelling algorithm for multivariate parameter estimation and its application to derive stellar parameters from<i>Gaia</i>spectrophotometry,C. A. L. Bailer‐Jones,2010,10.1111/j.1365-2966.2009.16125.x,"I introduce an algorithm for estimating parameters from multidimensional data based on forward modelling. It performs an iterative local search to effectively achieve a non-linear interpolation of a template grid. In contrast to many machine-learning approaches, it avoids fitting an inverse model and the problems associated with this. The algorithm makes explicit use of the sensitivities of the data to the parameters, with the goal of better treating parameters which only have a weak impact on the data. The forward modelling approach provides uncertainty (full covariance) estimates in the predicted parameters as well as a goodness-of-fit for observations, thus providing a simple means of identifying outliers. I demonstrate the algorithm, &lt;scp&gt;ilium&lt;/scp&gt;, with the estimation of stellar astrophysical parameters (APs) from simulations of the low-resolution spectrophotometry to be obtained by &lt;it&gt;Gaia&lt;/it&gt;. The AP accuracy is competitive with that obtained by a support vector machine. For zero extinction stars covering a wide range of metallicity, surface gravity and temperature, &lt;scp&gt;ilium&lt;/scp&gt; can estimate &lt;it&gt;T&lt;/it&gt;&lt;inf&gt;eff&lt;/inf&gt; to an accuracy of 0.3 per cent at &lt;it&gt;G&lt;/it&gt;= 15 and to 4 per cent for (lower signal-to-noise ratio) spectra at &lt;it&gt;G&lt;/it&gt;= 20, the &lt;it&gt;Gaia&lt;/it&gt; limiting magnitude (mean absolute errors are quoted). [Fe/H] and log &lt;it&gt;g&lt;/it&gt; can be estimated to accuracies of 0.1–0.4 dex for stars with &lt;it&gt;G&lt;/it&gt;≤ 18.5, depending on the magnitude and what priors we can place on the APs. If extinction varies a priori over a wide range (0–10 mag) – which will be the case with &lt;it&gt;Gaia&lt;/it&gt; because it is an all-sky survey – then log &lt;it&gt;g&lt;/it&gt; and [Fe/H] can still be estimated to 0.3 and 0.5 dex, respectively, at &lt;it&gt;G&lt;/it&gt;= 15, but much poorer at &lt;it&gt;G&lt;/it&gt;= 18.5. &lt;it&gt;T&lt;/it&gt;&lt;inf&gt;eff&lt;/inf&gt; and &lt;it&gt;A&lt;inf&gt;V&lt;/inf&gt;&lt;/it&gt; can be estimated quite accurately (3–4 per cent and 0.1–0.2 mag, respectively, at &lt;it&gt;G&lt;/it&gt;= 15), but there is a strong and ubiquitous degeneracy in these parameters which limits our ability to estimate either accurately at faint magnitudes. Using the forward model, we can map these degeneracies (in advance) and thus provide a complete probability distribution over solutions. Additional information from the &lt;it&gt;Gaia&lt;/it&gt; parallaxes, other surveys or suitable priors should help reduce these degeneracies.",38,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1111/j.1365-2966.2009.16125.x,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4713,0.2465,0.0211,0.1789,medium,0.2391,24,27
https://openalex.org/W2211251945,Stellar parametrization from<i>Gaia</i>RVS spectra,A. Recio–Blanco; P. de Laverny; C. Allende Prieto; Diego Fustes; M. Manteiga; B. Arcay; A. Bijaoui; Carlos Dafonte; C. Ordénovic; Diego Ordóñez Blanco,2015,10.1051/0004-6361/201425030,"Context. Among the myriad of data collected by the ESA Gaia satellite, about 150 million spectra will be delivered by the Radial Velocity Spectrometer (RVS) for stars as faint as GRVS~ 16. A specific stellar parametrization will be performed on most of these RVS spectra, i.e. those with enough high signal-to-noise ratio (S/N), which should correspond to single stars that have a magnitude in the RVS band brighter than ~14.5. Some individual chemical abundances will also be estimated for the brightest targets.",88,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201425030,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3943,0.1624,0.0467,0.1277,medium,0.2384,51,28
https://openalex.org/W3088227899,Machines learn to infer stellar parameters just by looking at a large number of spectra,Nima Sedaghat; M. Romaniello; Jonathan Carrick; F.‐X. Pineau,2020,10.1093/mnras/staa3540,"ABSTRACT Machine learning has been widely applied to clearly defined problems of astronomy and astrophysics. However, deep learning and its conceptual differences to classical machine learning have been largely overlooked in these fields. The broad hypothesis behind our work is that letting the abundant real astrophysical data speak for itself, with minimal supervision and no labels, can reveal interesting patterns that may facilitate discovery of novel physical relationships. Here, as the first step, we seek to interpret the representations a deep convolutional neural network chooses to learn, and find correlations in them with current physical understanding. We train an encoder–decoder architecture on the self-supervised auxiliary task of reconstruction to allow it to learn general representations without bias towards any specific task. By exerting weak disentanglement at the information bottleneck of the network, we implicitly enforce interpretability in the learned features. We develop two independent statistical and information-theoretical methods for finding the number of learned informative features, as well as measuring their true correlation with astrophysical validation labels. As a case study, we apply this method to a data set of ∼270 000 stellar spectra, each of which comprising ∼300 000 dimensions. We find that the network clearly assigns specific nodes to estimate (notions of) parameters such as radial velocity and effective temperature without being asked to do so, all in a completely physics-agnostic process. This supports the first part of our hypothesis. Moreover, we find with high confidence that there are ∼4 more independently informative dimensions that do not show a direct correlation with our validation parameters, presenting potential room for future studies.",18,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/staa3540,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4589,0.1033,0.071,0.0936,medium,0.2358,26,29
https://openalex.org/W2006997511,Automatic stellar spectra parameterisation in the IR Ca ii triplet region,G. Kordopatis; A. Recio–Blanco; P. de Laverny; A. Bijaoui; V. Hill; G. Gilmore; R. F. G. Wyse; C. Ordénovic,2011,10.1051/0004-6361/201117372,"Context. Galactic archaeology aims to determine the evolution of the Galaxy from the chemical and kinematical properties of its individual stars. This requires the analysis of data from large spectroscopic surveys, with sample sizes in tens of thousands at present, with millions of stars being reached in the near future. Such large samples require automated analysis techniques and classification algorithms to obtain robust estimates of the stellar parameter values. Several on-going and planned spectroscopic surveys have selected their wavelength region to contain the IR Ca ii triplet (~λλ 8500 Å) and the work presented in this paper focuses on the automatic analysis of such spectra.",83,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201117372,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4122,0.1213,0.0729,0.1068,medium,0.2286,46,30
https://openalex.org/W2139768786,Oscillation frequencies for 35<i>Kepler</i>solar-type planet-hosting stars using Bayesian techniques and machine learning,G. R. Davies; V. Silva Aguirre; T. R. Bedding; R. Handberg; Mikkel N. Lund; W. J. Chaplin; Daniel Huber; T. R. White; O. Benomar; S. Hekker; Sarbani Basu; T. L. Campante; J. Christensen‐Dalsgaard; Y. Elsworth; C. Karoff; H. Kjeldsen; M. Lundkvist; Τ. S. Metcalfe; Dennis Stello,2015,10.1093/mnras/stv2593,"Kepler has revolutionized our understanding of both exoplanets and their host stars. Asteroseismology is a valuable tool in the characterization of stars and Kepler is an excellent observing facility to perform asteroseismology. Here we select a sample of 35 Kepler solar-type stars which host transiting exoplanets (or planet candidates) with detected solar-like oscillations. Using available Kepler short cadence data up to Quarter 16 we create power spectra optimized for asteroseismology of solar-type stars. We identify modes of oscillation and estimate mode frequencies by ‘peak bagging’ using a Bayesian Markov Chain Monte Carlo framework. In addition, we expand the methodology of quality assurance using a Bayesian unsupervised machine learning approach. We report the measured frequencies of the modes of oscillation for all 35 stars and frequency ratios commonly used in detailed asteroseismic modelling. Due to the high correlations associated with frequency ratios we report the covariance matrix of all frequencies measured and frequency ratios calculated. These frequencies, frequency ratios, and covariance matrices can be used to obtain tight constraint on the fundamental parameters of these planet-hosting stars.",153,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stv2593,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4339,0.0824,0.0339,0.0679,medium,0.2275,33,31
https://openalex.org/W2375984290,Stellar classification from single-band imaging using machine learning,T. Kuntzer; M. Tewes; F. Courbin,2016,10.1051/0004-6361/201628660,"Information on the spectral types of stars is of great interest in view of the exploitation of space-based imaging surveys. In this article, we investigate the classification of stars into spectral types using only the shape of their diffraction pattern in a single broad-band image. We propose a supervised machine learning approach to this endeavour, based on principal component analysis (PCA) for dimensionality reduction, followed by artificial neural networks (ANNs) estimating the spectral type. Our analysis is performed with image simulations mimicking the Hubble Space Telescope (HST) Advanced Camera for Surveys (ACS) in the F606W and F814W bands, as well as the Euclid VIS imager. We first demonstrate this classification in a simple context, assuming perfect knowledge of the point spread function (PSF) model and the possibility of accurately generating mock training data for the machine learning. We then analyse its performance in a fully data-driven situation, in which the training would be performed with a limited subset of bright stars from a survey, and an unknown PSF with spatial variations across the detector. We use simulations of main-sequence stars with flat distributions in spectral type and in signal-to-noise ratio, and classify these stars into 13 spectral subclasses, from O5 to M5. Under these conditions, the algorithm achieves a high success rate both for Euclid and HST images, with typical errors of half a spectral class. Although more detailed simulations would be needed to assess the performance of the algorithm on a specific survey, this shows that stellar classification from single-band images is well possible.",37,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201628660,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4304,0.1711,0.0525,0.1355,medium,0.2211,38,32
