keyword,run_id,openalex_id,doi,title,authors,publication_year,source_name,landing_page_url,cited_by_count,abstract,retrieved_at
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2999093079,https://doi.org/10.3847/1538-4357/ab6dea,SPCANet: Stellar Parameters and Chemical Abundances Network for LAMOST-II Medium Resolution Survey,Rui Wang; A-Li Luo; Jian-Jun Chen; Wen Hou; Shuo Zhang; Yongheng Zhao; Xiangru Li; Yonghui Hou,2020,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab6dea,67,"Abstract The fundamental stellar atmospheric parameters ( T eff and log g ) and 13 chemical abundances are derived for medium-resolution spectroscopy from Large Sky Area Multi-Object Fiber Spectroscopic Telescope (LAMOST) Medium Resolution Survey (MRS) data sets with a deep-learning method. The neural networks we designed, named SPCANet, precisely map LAMOST MRS spectra to stellar parameters and chemical abundances. The stellar labels derived by SPCANet have precisions of 119 K for T eff and 0.17 dex for log g . The abundance precision of 11 elements including [C/H], [N/H], [O/H], [Mg/H], [Al/H], [Si/H], [S/H], [Ca/H], [Ti/H], [Cr/H], [Fe/H], and [Ni/H] are 0.06 ∼ 0.12 dex, while that of [Cu/H] is 0.19 dex. These precisions can be reached even for spectra with signal-to-noise ratios as low as 10. The results of SPCANet are consistent with those from other surveys such as APOGEE, GALAH, and RAVE, and are also validated with the previous literature values including clusters and field stars. The catalog of the estimated parameters is available at doi: 10.12149/101012 .",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2916355868,https://doi.org/10.1093/mnras/stz2245,Simultaneous calibration of spectro-photometric distances and the Gaia DR2 parallax zero-point offset with deep learning,Henry Leung; Jo Bovy,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2245,169,"ABSTRACT Gaia measures the five astrometric parameters for stars in the Milky Way, but only four of them (positions and proper motion, but not distance) are well measured beyond a few kpc from the Sun. Modern spectroscopic surveys such as APOGEE cover a large area of the Milky Way disc and we can use the relation between spectra and luminosity to determine distances to stars beyond Gaia’s parallax reach. Here, we design a deep neural network trained on stars in common between Gaia and APOGEE that determines spectro-photometric distances to APOGEE stars, while including a flexible model to calibrate parallax zero-point biases in Gaia DR2. We determine the zero-point offset to be $-52.3 \pm 2.0\, \mu \mathrm{as}$ when modelling it as a global constant, but also train a multivariate zero-point offset model that depends on G, GBP − GRP colour, and Teff and that can be applied to all ≈58 million stars in Gaia DR2 within APOGEE’s colour–magnitude range and within APOGEE’s sky footprint. Our spectro-photometric distances are more precise than Gaia at distances ${\gtrsim} 2\, \mathrm{kpc}$ from the Sun. We release a catalogue of spectro-photometric distances for the entire APOGEE DR14 data set which covers Galactocentric radii $2\, \mathrm{kpc} \lesssim R \lesssim 19\, \mathrm{kpc}$; ${\approx} 150\, 000$ stars have ${\lt} 10{{\ \rm per\ cent}}$ uncertainty, making this a powerful sample to study the chemo-dynamical structure of the disc. We use this sample to map the mean [Fe/H] and 15 abundance ratios [X/Fe] from the Galactic Centre to the edge of the disc. Among many interesting trends, we find that the bulge and bar region at $R \lesssim 5\, \mathrm{kpc}$ clearly stands out in [Fe/H] and most abundance ratios.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2987499710,https://doi.org/10.1093/mnras/stz3100,Application of convolutional neural networks for stellar spectral classification,Kaushal Kumar Sharma; Ajit Kembhavi; Aniruddha Kembhavi; Aniruddha Kembhavi; Aniruddha Kembhavi; T Sivarani; Sheelu Abraham; Kaustubh Vaghmare,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3100,81,"ABSTRACT Due to the ever-expanding volume of observed spectroscopic data from surveys such as SDSS and LAMOST, it has become important to apply artificial intelligence (AI) techniques for analysing stellar spectra to solve spectral classification and regression problems like the determination of stellar atmospheric parameters Teff, $\rm {\log g}$, and [Fe/H]. We propose an automated approach for the classification of stellar spectra in the optical region using convolutional neural networks (CNNs). Traditional machine learning (ML) methods with ‘shallow’ architecture (usually up to two hidden layers) have been trained for these purposes in the past. However, deep learning methods with a larger number of hidden layers allow the use of finer details in the spectrum which results in improved accuracy and better generalization. Studying finer spectral signatures also enables us to determine accurate differential stellar parameters and find rare objects. We examine various machine and deep learning algorithms like artificial neural networks, Random Forest, and CNN to classify stellar spectra using the Jacoby Atlas, ELODIE, and MILES spectral libraries as training samples. We test the performance of the trained networks on the Indo-U.S. Library of Coudé Feed Stellar Spectra (CFLIB). We show that using CNNs, we are able to lower the error up to 1.23 spectral subclasses as compared to that of two subclasses achieved in the past studies with ML approach. We further apply the trained model to classify stellar spectra retrieved from the SDSS data base with SNR &amp;gt; 20.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2897654712,https://doi.org/10.1007/s00159-018-0111-3,High-precision stellar abundances of the elements: methods and applications,P. E. Nissen; B. Gustafsson,2018,The Astronomy and Astrophysics Review,https://doi.org/10.1007/s00159-018-0111-3,108,,2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4306968094,https://doi.org/10.1017/pasa.2022.55,The Dawes Review 10: The impact of deep learning for the analysis of galaxy surveys,François Lanusse,2023,Publications of the Astronomical Society of Australia,https://doi.org/10.1017/pasa.2022.55,100,"Abstract The amount and complexity of data delivered by modern galaxy surveys has been steadily increasing over the past years. New facilities will soon provide imaging and spectra of hundreds of millions of galaxies. Extracting coherent scientific information from these large and multi-modal data sets remains an open issue for the community and data-driven approaches such as deep learning have rapidly emerged as a potentially powerful solution to some long lasting challenges. This enthusiasm is reflected in an unprecedented exponential growth of publications using neural networks, which have gone from a handful of works in 2015 to an average of one paper per week in 2021 in the area of galaxy surveys. Half a decade after the first published work in astronomy mentioning deep learning, and shortly before new big data sets such as Euclid and LSST start becoming available, we believe it is timely to review what has been the real impact of this new technology in the field and its potential to solve key challenges raised by the size and complexity of the new datasets. The purpose of this review is thus two-fold. We first aim at summarising, in a common document, the main applications of deep learning for galaxy surveys that have emerged so far. We then extract the major achievements and lessons learned and highlight key open questions and limitations, which in our opinion, will require particular attention in the coming years. Overall, state-of-the-art deep learning methods are rapidly adopted by the astronomical community, reflecting a democratisation of these methods. This review shows that the majority of works using deep learning up to date are oriented to computer vision tasks (e.g. classification, segmentation). This is also the domain of application where deep learning has brought the most important breakthroughs so far. However, we also report that the applications are becoming more diverse and deep learning is used for estimating galaxy properties, identifying outliers or constraining the cosmological model. Most of these works remain at the exploratory level though which could partially explain the limited impact in terms of citations. Some common challenges will most likely need to be addressed before moving to the next phase of massive deployment of deep learning in the processing of future surveys; for example, uncertainty quantification, interpretability, data labelling and domain shift issues from training with simulations, which constitutes a common practice in astronomy.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4220924308,https://doi.org/10.3847/1538-4365/ac4414,"The Seventeenth Data Release of the Sloan Digital Sky Surveys: Complete Release of MaNGA, MaStar, and APOGEE-2 Data",Abdurrouf; Katherine Accetta; C. Aerts; V. Silva Aguirre; Romina Ahumada; Nikhil Ajgaonkar; N. Filiz Ak; Shadab Alam; Carlos Allende Prieto; Andrés Almeida; F. Anders; Scott F. Anderson; Brett H. Andrews; Borja Anguiano; E. Aquino-Ortíz; Alfonso Aragón‐Salamanca; M. Argudo–Fernández; M. Ata; M Aubert; V. Ávila-Reese; Carles Badenes; R. H. Barbá; Kathleen A. Barger; J. K. Barrera-Ballesteros; Rachael L. Beaton; Timothy C. Beers; Francesco Belfiore; Chad F. Bender; Mariangela Bernardi; Matthew A. Bershady,2022,University of Birmingham Research Portal (University of Birmingham),https://research.birmingham.ac.uk/en/publications/082b3884-48f5-4af4-9685-d167cc527f00,1243,"This paper documents the seventeenth data release (DR17) from the Sloan Digital Sky Surveys; the fifth and final release from the fourth phase (SDSS-IV). DR17 contains the complete release of the Mapping Nearby Galaxies at Apache Point Observatory (MaNGA) survey, which reached its goal of surveying over 10,000 nearby galaxies. The complete release of the MaNGA Stellar Library accompanies this data, providing observations of almost 30,000 stars through the MaNGA instrument during bright time. DR17 also contains the complete release of the Apache Point Observatory Galactic Evolution Experiment 2 survey that publicly releases infrared spectra of over 650,000 stars. The main sample from the Extended Baryon Oscillation Spectroscopic Survey (eBOSS), as well as the subsurvey Time Domain Spectroscopic Survey data were fully released in DR16. New single-fiber optical spectroscopy released in DR17 is from the SPectroscipic IDentification of ERosita Survey subsurvey and the eBOSS-RM program. Along with the primary data sets, DR17 includes 25 new or updated value-added catalogs. This paper concludes the release of SDSS-IV survey data. SDSS continues into its fifth phase with observations already underway for the Milky Way Mapper, Local Volume Mapper, and Black Hole Mapper surveys.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3026041380,https://doi.org/10.1093/mnras/staa1302,"Supernova host galaxies in the dark energy survey: I. Deep coadds, photometry, and stellar masses",P. Wiseman; M. W. L. Smith; M. Childress; L Kelsey; A. Möller; R. Gupta; Elizabeth Swann; C. R. Angus; Dillon Brout; T. M. Davis; R. J. Foley; C. Frohmaier; L. Galbany; C. P. Gutiérrez; C. Inserra; R. Keßler; Geraint F. Lewis; C. Lidman; E Macaulay; R. C. Nichol; M. Pursiainen; M. Šako; D. Scolnic; N E Sommer; M. Sullivan; C. Tucker; T. M. C. Abbott; M. Aguena; S. Allam; S. Àvila; E. Bertin; D. Brooks; E. Buckley‐Geer; D. L. Burke; A. Carnero Rosell; D. Carollo; M Carrasco Kind; L. N. da Costa; J. De Vicente; S. Desai; H. T. Diehl; P. Doel; T. F. Eifler; S. Everett; P. Fosalba; J. Frieman; J. García-Bellido; E. Gaztañaga; D. W. Gerdes; M. S. S. Gill; Karl Glazebrook; R. A. Gruendl; J. Gschwend; William Hartley; S. R. Hinton; D L Hollowood; K. Honscheid; D. J. James; K. Kuehn; N. Kuropatkin; M. Lima; M. A. G. Maia; M. March; Paul Martini; P. Melchior; F. Menanteau; R. Miquel; R. L. C. Ogando; F. Paz-Chinchón; A A Plazas; Kathy Romer; A. Roodman; E. Sánchez; V Scarpine; S. Serrano; E. Suchyta; M. E. C. Swanson; G. Tarlé; D Thomas; D. L. Tucker; T N Varga; A. R. Walker; R. D. Wilkinson,2020,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/staa1302,58,"ABSTRACT The 5-yr Dark Energy Survey Supernova Programme (DES-SN) is one of the largest and deepest transient surveys to date in terms of volume and number of supernovae. Identifying and characterizing the host galaxies of transients plays a key role in their classification, the study of their formation mechanisms, and the cosmological analyses. To derive accurate host galaxy properties, we create depth-optimized coadds using single-epoch DES-SN images that are selected based on sky and atmospheric conditions. For each of the five DES-SN seasons, a separate coadd is made from the other four seasons such that each SN has a corresponding deep coadd with no contaminating SN emission. The coadds reach limiting magnitudes of order ∼27 in g band, and have a much smaller magnitude uncertainty than the previous DES-SN host templates, particularly for faint objects. We present the resulting multiband photometry of host galaxies for samples of spectroscopically confirmed type Ia (SNe Ia), core-collapse (CCSNe), and superluminous (SLSNe) as well as rapidly evolving transients (RETs) discovered by DES-SN. We derive host galaxy stellar masses and probabilistically compare stellar-mass distributions to samples from other surveys. We find that the DES spectroscopically confirmed sample of SNe Ia selects preferentially fewer high-mass hosts at high-redshift compared to other surveys, while at low redshift the distributions are consistent. DES CCSNe and SLSNe hosts are similar to other samples, while RET hosts are unlike the hosts of any other transients, although these differences have not been disentangled from selection effects.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2142235810,https://doi.org/10.1088/0004-637x/799/2/208,TOWARD CHARACTERIZATION OF THE TYPE IIP SUPERNOVA PROGENITOR POPULATION: A STATISTICAL SAMPLE OF LIGHT CURVES FROM Pan-STARRS1,Nathan Sanders; Alicia Soderberg; Suvi Gezari; Michael Betancourt; R. Chornock; E. Berger; R. J. Foley; Peter Challis; M. R. Drout; R. Kirshner; R. Lunnan; G. H. Marion; R. Margutti; R. McKinnon; D. Milisavljević; Gautham Narayan; A. Rest; E. Kankare; S. Mattila; S. J. Smartt; M. E. Huber; W. S. Burgett; P. W. Draper; K. W. Hodapp; N. Kaiser; R. P. Kudritzki; E. A. Magnier; N. Metcalfe; James P. Morgan; P. A. Price; J. Tonry; R. J. Wainscoat; C. Waters,2015,The Astrophysical Journal,https://doi.org/10.1088/0004-637x/799/2/208,212,"In recent years, wide-field sky surveys providing deep multiband imaging have presented a new path for indirectly characterizing the progenitor populations of core-collapse supernovae (SNe): systematic light-curve studies. We assemble a set of 76 grizy-band Type IIP SN light curves from Pan-STARRS1, obtained over a constant survey program of 4 yr and classified using both spectroscopy and machine-learning-based photometric techniques. We develop and apply a new Bayesian model for the full multiband evolution of each light curve in the sample. We find no evidence of a subpopulation of fast-declining explosions (historically referred to as ""Type IIL"" SNe). However, we identify a highly significant relation between the plateau phase decay rate and peak luminosity among our SNe IIP. These results argue in favor of a single parameter, likely determined by initial stellar mass, predominantly controlling the explosions of red supergiants. This relation could also be applied for SN cosmology, offering a standardizable candle good to an intrinsic scatter of lesssim 0.2 mag. We compare each light curve to physical models from hydrodynamic simulations to estimate progenitor initial masses and other properties of the Pan-STARRS1 Type IIP SN sample. We show that correction of systematic discrepancies between modeled and observed SN IIP light-curve properties and an expanded grid of progenitor properties are needed to enable robust progenitor inferences from multiband light-curve samples of this kind. This work will serve as a pathfinder for photometric studies of core-collapse SNe to be conducted through future wide-field transient searches.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3206032786,https://doi.org/10.1093/mnras/stab2911,"The BAyesian STellar algorithm (<tt>BASTA</tt>): a fitting tool for stellar studies, asteroseismology, exoplanets, and Galactic archaeology",V Aguirre Børsen-Koch; J L Rørsted; A. B. Justesen; Amalie Stokholm; Kuldeep Verma; Mark Lykke Winther; Emil Knudstrup; Kjeld Nielsen; C. Sahlholdt; J. R. Larsen; S. Cassisi; Aldo Serenelli; L. Casagrande; J. Christensen‐Dalsgaard; G. R. Davies; Jason W. Ferguson; Mikkel N. Lund; A Weiss; T. R. White,2021,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stab2911,60,"ABSTRACT We introduce the public version of the BAyesian STellar Algorithm (BASTA), an open-source code written in Python to determine stellar properties based on a set of astrophysical observables. BASTA has been specifically designed to robustly combine large data sets that include asteroseismology, spectroscopy, photometry, and astrometry. We describe the large number of asteroseismic observations that can be fit by the code and how these can be combined with atmospheric properties (as well as parallaxes and apparent magnitudes), making it the most complete analysis pipeline available for oscillating main-sequence, subgiant, and red giant stars. BASTA relies on a set of pre-built stellar isochrones or a custom-designed library of stellar tracks, which can be further refined using our interpolation method (both along and across stellar tracks or isochrones). We perform recovery tests with simulated data that reveal levels of accuracy at the few percent level for radii, masses, and ages when individual oscillation frequencies are considered, and show that asteroseismic ages with statistical uncertainties below 10 per cent are within reach if our stellar models are reliable representations of stars. BASTAis extensively documented and includes a suite of examples to support easy adoption and further development by new users.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4376143685,https://doi.org/10.1093/mnras/stad1408,<i>JWST</i> NIRCam + NIRSpec: interstellar medium and stellar populations of young galaxies with rising star formation and evolving gas reservoirs,Sandro Tacchella; Benjamin D. Johnson; Brant Robertson; Stefano Carniani; Francesco D’Eugenio; Nimisha Kumari; R. Maiolino; Erica J. Nelson; Katherine A. Suess; Hannah Übler; Christina C. Williams; Adebusola Alabi; Stacey Alberts; Santiago Arribas; Rachana Bhatawdekar; Nina Bonaventura; R. A. A. Bowler; Andrew J. Bunker; Alex J. Cameron; Mirko Curti; Eiichi Egami; Daniel J. Eisenstein; Brenda Frye; Kevin Hainline; Jakob M. Helton; Zhiyuan Ji; Tobias J. Looser; Jianwei Lyu; Michele Perna; Tim Rawle; G. H. Rieke; Marcia Rieke; Aayush Saxena; Lester Sandles; Irene Shivaei; Charlotte Simmonds; Fengwu Sun; Christopher N. A. Willmer; Chris J. Willott; Joris Witstok,2023,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stad1408,133,"ABSTRACT We present an interstellar medium and stellar population analysis of three spectroscopically confirmed z &amp;gt; 7 galaxies in the Early Release Observations JWST/NIRCam and JWST/NIRSpec data of the SMACS J0723.3−7327 cluster. We use the Bayesian spectral energy distribution-fitting code prospector with a flexible star formation history (SFH), a variable dust attenuation law, and a self-consistent model of nebular emission (continuum and emission lines). Importantly, we self-consistently fit both the emission line fluxes from JWST/NIRSpec and the broad-band photometry from JWST/NIRCam, taking into account slit-loss effects. We find that these three z=7.6–8.5 galaxies (M⋆ ≈ 108 M⊙) are young with rising SFHs and mass-weighted ages of 3–4 Myr, though we find indications for underlying older stellar populations. The inferred gas-phase metallicities broadly agree with the direct metallicity estimates from the auroral lines. The galaxy with the lowest gas-phase metallicity (Zgas= 0.06 Z⊙) has a steeply rising SFH, is very compact (&amp;lt;0.2 kpc), and has a high star formation rate surface density (ΣSFR ≈ 22 M⊙ yr−1 kpc−2), consistent with rapid gas accretion. The two other objects with higher gas-phase metallicities show more complex multicomponent morphologies on kpc scales, indicating that their recent increase in star formation rate is driven by mergers or internal, gravitational instabilities. We discuss effects of assuming different SFH priors or only fitting the photometric data. Our analysis highlights the strength and importance of combining JWST imaging and spectroscopy for fully assessing the nature of galaxies at the earliest epochs.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4387971543,https://doi.org/10.3847/1538-4365/acf44d,JADES Initial Data Release for the Hubble Ultra Deep Field: Revealing the Faint Infrared Sky with Deep JWST NIRCam Imaging,Marcia Rieke; Brant Robertson; Sandro Tacchella; Kevin Hainline; Benjamin D. Johnson; Ryan Hausen; Zhiyuan Ji; Christopher N. A. Willmer; Daniel J. Eisenstein; Dávid Puskás; Stacey Alberts; Santiago Arribas; William Baker; Stefi A. Baum; Rachana Bhatawdekar; Nina Bonaventura; Kristan Boyett; Andrew J. Bunker; Alex J. Cameron; Stefano Carniani; S. Charlot; Jacopo Chevallard; Zuyi Chen; Mirko Curti; Emma Curtis-Lake; A. Lola Danhaive; Christa DeCoursey; Alan Dressler; Eiichi Egami; Ryan Endsley; Jakob M. Helton; Raphael E. Hviding; Nimisha Kumari; Tobias J. Looser; Jianwei Lyu; R. Maiolino; Michael V. Maseda; Erica J. Nelson; G. H. Rieke; Hans‐Walter Rix; Lester Sandles; Aayush Saxena; Katherine Sharpe; Irene Shivaei; Maya Skarbinski; Renske Smit; Daniel P. Stark; Meredith A. Stone; Katherine A. Suess; Fengwu Sun; Michael W. Topping; Hannah Übler; Natalia C. Villanueva; Imaan E. B. Wallace; Christina C. Williams; Chris J. Willott; Lily Whitler; Joris Witstok; Charity Woodrum,2023,The Astrophysical Journal Supplement Series,https://doi.org/10.3847/1538-4365/acf44d,224,"Abstract JWST has revolutionized the field of extragalactic astronomy with its sensitive and high-resolution infrared view of the distant Universe. Adding to the new legacy of JWST observations, we present the first NIRCam imaging data release from the JWST Advanced Deep Extragalactic Survey (JADES), providing nine filters of infrared imaging of ∼25 arcmin 2 covering the Hubble Ultra Deep Field and portions of Great Observatories Origins Deep Survey South. Utilizing 87 on-sky dual-filter hours of exposure time, these images reveal the deepest ever near-infrared view of this iconic field. We supply carefully constructed nine-band mosaics of the JADES bands, as well as matching reductions of five additional bands from the JWST Extragalactic Medium-band Survey. Combining with existing Hubble Space Telescope imaging, we provide 23-band space-based photometric catalogs and photometric redshifts for ≈47,500 sources. To promote broad engagement with JADES, we have created an interactive FitsMap website to provide an interface for professional researchers and the public to experience these JWST data sets. Combined with the first JADES NIRSpec data release, these public JADES imaging and spectroscopic data sets provide a new foundation for discoveries of the infrared Universe by the worldwide scientific community.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2006997511,https://doi.org/10.1051/0004-6361/201117372,Automatic stellar spectra parameterisation in the IR Ca ii triplet region,G. Kordopatis; A. Recio–Blanco; P. de Laverny; A. Bijaoui; V. Hill; G. Gilmore; R. F. G. Wyse; C. Ordénovic,2011,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201117372,83,"Context. Galactic archaeology aims to determine the evolution of the Galaxy from the chemical and kinematical properties of its individual stars. This requires the analysis of data from large spectroscopic surveys, with sample sizes in tens of thousands at present, with millions of stars being reached in the near future. Such large samples require automated analysis techniques and classification algorithms to obtain robust estimates of the stellar parameter values. Several on-going and planned spectroscopic surveys have selected their wavelength region to contain the IR Ca ii triplet (~λλ 8500 Å) and the work presented in this paper focuses on the automatic analysis of such spectra.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2020619597,https://doi.org/10.1088/0067-0049/200/2/14,EXPLORING THE MORPHOLOGY OF RAVE STELLAR SPECTRA,G. Matijevič; T. Zwitter; O. Bienaymé; Joss Bland‐Hawthorn; C. Boeche; K. C. Freeman; B. K. Gibson; G. Gilmore; E. K. Grebel; A. Helmi; U. Munari; Julio F. Navarro; Q. A. Parker; W. Reid; G. M. Seabroke; A. Siebert; A. Siviero; M. Steinmetz; F. G. Watson; Matthew D. Williams; R. F. G. Wyse,2012,The Astrophysical Journal Supplement Series,https://doi.org/10.1088/0067-0049/200/2/14,53,"The RAdial Velocity Experiment (RAVE) is a medium-resolution (R 7500) spectroscopic survey of the Milky Way that has already obtained over half a million stellar spectra. They present a randomly selected magnitude-limited sample, so it is important to use a reliable and automated classification scheme that identifies normal single stars and discovers different types of peculiar stars. To this end, we present a morphological classification of 350,000 RAVE survey stellar spectra using locally linear embedding, a dimensionality reduction method that enables representing the complex spectral morphology in a low-dimensional projected space while still preserving the properties of the local neighborhoods of spectra. We find that the majority of all spectra in the database (90%-95%) belong to normal single stars, but there is also a significant population of several types of peculiars. Among them, the most populated groups are those of various types of spectroscopic binary and chromospherically active stars. Both of them include several thousands of spectra. Particularly the latter group offers significant further investigation opportunities since activity of stars is a known proxy of stellar ages. Applying the same classification procedure to the sample of normal single stars alone shows that the shape of the projected manifold in two-dimensional space correlates with stellar temperature, surface gravity, and metallicity.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3169692772,https://doi.org/10.7557/18.5693,Consistent and accurate estimation of stellar parameters from HARPS-N Spectroscopy using Deep Learning,Frederik Boe Hüttel; Line Katrine Harder Clemmensen,2021,Proceedings of the Northern Lights Deep Learning Workshop,https://doi.org/10.7557/18.5693,1,"Consistent and accurate estimation of stellar parameters is of great importance for information retrieval in astrophysical research. The parameters span a wide range from effective temperature to rotational velocity. We propose to estimate the stellar parameters directly from spectral signals coming from the HARPS-N spectrograph pipeline before any spectrum-processing steps are applied to extract the 1D spectrum. We propose an attention-based model to estimate the stellar parameters, which estimate both mean and uncertainty of the stellar parameters through estimation of the parameters of a Gaussian distribution. The estimated distributions create a basis to generate data-driven Gaussian confidence intervals for the estimated stellar parameters. We show that residual networks and attention-based models can estimate the stellar parameters with high accuracy for low Signal-to-noise ratio (SNR) compared to previous methods. With an observation of the Sun from the HARPS-N spectrograph, we show that the models can estimate stellar parameters from real observational data.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3033992942,https://doi.org/10.3847/1538-4357/aba047,Extremely Metal-poor Representatives Explored by the Subaru Survey (EMPRESS). I. A Successful Machine-learning Selection of Metal-poor Galaxies and the Discovery of a Galaxy with M* &lt; 10<sup>6</sup> M<sub>⊙</sub> and 0.016 Z<sub>⊙</sub>*†‡,Takashi Kojima; Masami Ouchi; Michael Rauch; Yoshiaki Ono; Kimihiko Nakajima; Yuki Isobe; Seiji Fujimoto; Yuichi Harikane; Takuya Hashimoto; Masao Hayashi; Yutaka Komiyama; Haruka Kusakabe; Ji Hoon Kim; Chien-Hsiu Lee; Shiro Mukae; Tohru Nagao; Masato Onodera; Takatoshi Shibuya; Yuma Sugahara; Masayuki Umemura; Kiyoto Yabe,2020,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/aba047,74,"Abstract We have initiated a new survey for local extremely metal-poor galaxies (EMPGs) with Subaru/Hyper Suprime-Cam (HSC) large-area (∼500 deg 2 ) optical images reaching a 5 σ limit of ∼26 mag, about 100 times deeper than the Sloan Digital Sky Survey (SDSS). To select Z / Z ⊙ &lt; 0.1 EMPGs from ∼40 million sources detected in the Subaru images, we first develop a machine-learning (ML) classifier based on a deep neural network algorithm with a training data set consisting of optical photometry of galaxy, star, and QSO models. We test our ML classifier with SDSS objects having spectroscopic metallicity measurements and confirm that our ML classifier accomplishes 86% completeness and 46% purity EMPG classifications with photometric data. Applying our ML classifier to the photometric data of the Subaru sources, as well as faint SDSS objects with no spectroscopic data, we obtain 27 and 86 EMPG candidates from the Subaru and SDSS photometric data, respectively. We conduct optical follow-up spectroscopy for 10 of our EMPG candidates with Magellan/LDSS-3+MagE, Keck/DEIMOS, and Subaru/FOCAS and find that the 10 EMPG candidates are star-forming galaxies at z = 0.007–0.03 with large H β equivalent widths of 104–265 Å, stellar masses of log( / ) = 5.0–7.1, and high specific star formation rates of ∼300 Gyr −1 , which are similar to those of early galaxies at z ≳ 6 reported recently. We spectroscopically confirm that 3 out of 10 candidates are truly EMPGs with Z / Z ⊙ &lt; 0.1, one of which is HSC J1631+4426, the most metal-poor galaxy, with Z / Z ⊙ = 0.016, ever reported.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2142790675,https://doi.org/10.1111/j.1365-2966.2012.20934.x,The SWELLS survey - IV. Precision measurements of the stellar and dark matter distributions in a spiral lens galaxy,Matteo Barnabè; Aaron A. Dutton; Philip J. Marshall; Matthew W. Auger; Brendon J. Brewer; Tommaso Treu; A. Bolton; David C. Koo; L. V. E. Koopmans,2012,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1111/j.1365-2966.2012.20934.x,103,"We construct a fully self-consistent mass model for the lens galaxy SDSS J2141 at redshift 0.14, and use it to improve on previous studies by modelling its gravitational lensing effect, gas rotation curve and stellar kinematics simultaneously. We adopt a very flexible axisymmetric mass model constituted by a generalized Navarro–Frenk–White (NFW) dark matter halo and a stellar mass distribution obtained by deprojecting the multi-Gaussian expansion fit to the high-resolution K′-band laser guide star adaptive optics imaging data of the galaxy, with the (spatially constant) mass-to-light ratio as a free parameter. We model the stellar kinematics by solving the anisotropic Jeans equations. We find that the inner logarithmic slope of the dark halo is weakly constrained, i.e. ⁠, and consistent with an unmodified NFW profile; we can conclude, however, that steep profiles (γ≥ 1.5) are disfavoured (<14 per cent posterior probability). We marginalize over this parameter to infer the galaxy to have (i) a dark matter fraction within 2.2 disc radii of ⁠, independent of the galaxy stellar population, implying a maximal disc for SDSS J2141; (ii) an apparently uncontracted dark matter halo, with concentration and virial velocity ⁠, consistent with Λ cold dark matter (ΛCDM) predictions; (iii) a slightly oblate halo (⁠⁠), consistent with predictions from baryon-affected models. Comparing the tightly constrained gravitational stellar mass inferred from the combined analysis (⁠⁠) with that inferred from stellar population modelling of the galaxies’ colours, and accounting for an expected cold gas fraction of 20 ± 10 per cent, we determine a preference for a Chabrier IMF over Salpeter IMF by a Bayes factor of 5.7 (corresponding to substantial evidence). We infer a value for the orbital anisotropy parameter in the meridional plane, in agreement with most studies of local disc galaxies, and ruling out at 99 per cent confidence level that the dynamics of this system can be described by a two-integral distribution function.",2026-07-30T05:00:47+00:00
